title,studio,domestic_gross,foreign_gross,year,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,movie_id,averagerating,numvotes
Your Sister's Sister,IFC,1600000.0,,2012,tt1742336,Your Sister's Sister,Your Sister's Sister,2011,90.0,"Comedy,Drama",tt1742336,6.7,24780
Lay the Favorite,RTWC,21000.0,1600000,2012,tt1132449,Lay the Favorite,Lay the Favorite,2012,94.0,"Comedy,Drama,Romance",tt1132449,4.8,10555
Soldiers of Fortune,RAtt.,38900.0,1500000,2012,tt1678051,Soldiers of Fortune,Soldiers of Fortune,2012,94.0,"Action,Thriller",tt1678051,4.3,6765
A Late Quartet,EOne,1600000.0,,2012,tt1226240,A Late Quartet,A Late Quartet,2012,105.0,"Drama,Music",tt1226240,7.1,12974
I Wish,Magn.,146000.0,1400000,2012,tt1650453,I Wish,Kiseki,2011,128.0,Drama,tt1650453,7.4,5267
I Wish,Magn.,146000.0,1400000,2012,tt2670556,I Wish,I Wish,2012,81.0,Fantasy,tt2670556,8.2,12
The Salt of Life,Zeit.,317000.0,1200000,2012,tt1813327,The Salt of Life,Gianni e le donne,2011,90.0,"Comedy,Romance",tt1813327,6.3,1593
Chicken with Plums,SPC,254000.0,1200000,2012,tt1663321,Chicken with Plums,Poulet aux prunes,2011,93.0,"Comedy,Drama",tt1663321,7.0,8310
Marley,Magn.,1400000.0,,2012,tt1183919,Marley,Marley,2012,144.0,"Biography,Documentary,Music",tt1183919,8.0,12503
The Paperboy,MNE,693000.0,661000,2012,tt1496422,The Paperboy,The Paperboy,2012,107.0,"Crime,Drama,Mystery",tt1496422,5.8,33940
Chasing Ice,SD,1300000.0,,2012,tt1579361,Chasing Ice,Chasing Ice,2012,75.0,"Biography,Documentary",tt1579361,7.8,7729
Unforgivable,Strand,154000.0,1200000,2012,tt1583737,Unforgivable,Impardonnables,2011,111.0,Drama,tt1583737,5.8,692
A Little Bit of Heaven,MNE,15400.0,1300000,2012,tt1440161,A Little Bit of Heaven,A Little Bit of Heaven,2011,106.0,"Comedy,Drama,Fantasy",tt1440161,6.3,26441
The Other Son,Cohen,1300000.0,,2012,tt2073016,The Other Son,Le fils de l'autre,2012,105.0,Drama,tt2073016,7.4,3144
Meerkats,NGE,778000.0,482000,2012,tt2713406,Meerkats,Meerkats,2011,40.0,Documentary,tt2713406,7.4,7
"For a Good Time, Call...",Focus,1300000.0,,2012,tt1996264,"For a Good Time, Call...","For a Good Time, Call...",2012,85.0,Comedy,tt1996264,6.0,14990
Take This Waltz,Magn.,1200000.0,,2012,tt1592281,Take This Waltz,Take This Waltz,2011,116.0,"Comedy,Drama",tt1592281,6.6,25866
Once Upon a Time in Anatolia,CGld,152000.0,1000000,2012,tt1827487,Once Upon a Time in Anatolia,Bir Zamanlar Anadolu'da,2011,157.0,"Crime,Drama",tt1827487,7.9,34691
Ek Main Aur Ekk Tu,UTV,1200000.0,,2012,tt1703958,Ek Main Aur Ekk Tu,Ek Main Aur Ekk Tu,2012,110.0,"Comedy,Drama,Romance",tt1703958,5.8,5997
The Deep Blue Sea,MBox,1100000.0,,2012,tt1700844,The Deep Blue Sea,The Deep Blue Sea,2011,98.0,"Drama,Romance",tt1700844,6.3,13741
Coriolanus,Wein.,757000.0,315000,2012,tt1372686,Coriolanus,Coriolanus,2011,123.0,"Drama,Thriller,War",tt1372686,6.1,29654
Coriolanus,Wein.,757000.0,315000,2012,tt3313066,Coriolanus,National Theatre Live: Coriolanus,2014,192.0,"Drama,History,War",tt3313066,8.7,1347
Diana Vreeland: The Eye Has to Travel,Gold.,1000000.0,,2012,tt2053352,Diana Vreeland: The Eye Has to Travel,Diana Vreeland: The Eye Has to Travel,2011,86.0,"Biography,Documentary",tt2053352,7.5,1299
First Position,IFC,1000000.0,,2012,tt2008513,First Position,First Position,2011,95.0,Documentary,tt2008513,7.6,3178
Damsels in Distress,SPC,1000000.0,,2012,tt1667307,Damsels in Distress,Damsels in Distress,2011,99.0,"Comedy,Drama,Romance",tt1667307,5.7,8794
Rampart,MNE,973000.0,,2012,tt1640548,Rampart,Rampart,2011,108.0,"Crime,Drama",tt1640548,5.8,22094
Elles,KL,158000.0,754000,2012,tt1549589,Elles,Elles,2011,99.0,Drama,tt1549589,5.6,5889
W.E.,Wein.,583000.0,285000,2012,tt1536048,W.E.,W.E.,2011,119.0,"Drama,History,Romance",tt1536048,6.3,11314
Breathing,KL,4600.0,803000,2012,tt1680679,Breathing,Atmen,2011,94.0,Drama,tt1680679,7.0,2619
Darling Companion,SPC,794000.0,,2012,tt1730687,Darling Companion,Darling Companion,2012,103.0,"Comedy,Drama,Romance",tt1730687,5.1,3085
Teri Meri Kahaani,Eros,781000.0,,2012,tt2354407,Teri Meri Kahaani,Teri Meri Kahaani,2012,117.0,"Comedy,Drama,Romance",tt2354407,4.8,3625
Son of Sardaar,Eros,772000.0,,2012,tt2178508,Son of Sardaar,Son of Sardaar,2012,141.0,"Action,Comedy",tt2178508,4.0,8109
Agent Vinod,Eros,698000.0,,2012,tt1395025,Agent Vinod,Agent Vinod,2012,157.0,"Action,Adventure,Thriller",tt1395025,5.2,6613
Student of the Year,Eros,670000.0,,2012,tt2172071,Student of the Year,Student of the Year,2012,146.0,"Comedy,Drama,Romance",tt2172071,5.4,12940
Holy Motors,IM,641000.0,,2012,tt2076220,Holy Motors,Holy Motors,2012,115.0,"Drama,Fantasy",tt2076220,7.1,36874
Free Men,FM,53800.0,564000,2012,tt1699185,Free Men,Les hommes libres,2011,99.0,"Drama,History,Romance",tt1699185,6.6,1226
Vicky Donor,Eros,549000.0,,2012,tt2317337,Vicky Donor,Vicky Donor,2012,126.0,"Comedy,Romance",tt2317337,7.8,35465
Being Flynn,Focus,540000.0,,2012,tt0455323,Being Flynn,Being Flynn,2012,102.0,Drama,tt0455323,6.4,15780
Ai Weiwei: Never Sorry,IFC,534000.0,,2012,tt1845773,Ai Weiwei: Never Sorry,Ai Weiwei: Never Sorry,2012,91.0,Documentary,tt1845773,7.6,3974
Where Do We Go Now?,SPC,532000.0,,2012,tt1772424,Where Do We Go Now?,Et maintenant on va où?,2011,110.0,"Comedy,Drama",tt1772424,7.5,10405
Ferrari Ki Sawaari,Eros,434000.0,,2012,tt2122340,Ferrari Ki Sawaari,Ferrari Ki Sawaari,2012,140.0,"Comedy,Drama,Family",tt2122340,6.4,4597
Dark Tide,WHE,,432000,2012,tt1507563,Dark Tide,Dark Tide,2012,94.0,"Action,Adventure,Drama",tt1507563,4.3,7682
Apartment 143,Magn.,400.0,426000,2012,tt1757742,Apartment 143,Emergo,2011,80.0,"Horror,Thriller",tt1757742,5.1,10575
Sound of My Voice,FoxS,408000.0,,2012,tt1748207,Sound of My Voice,Sound of My Voice,2011,85.0,"Drama,Mystery,Sci-Fi",tt1748207,6.6,19387
Khiladi 786,Eros,379000.0,,2012,tt2166214,Khiladi 786,Khiladi 786,2012,141.0,"Action,Comedy",tt2166214,4.4,5648
Smashed,SPC,377000.0,,2012,tt2063781,Smashed,Smashed,2012,81.0,Drama,tt2063781,6.8,15627
Universal Soldier: Day of Reckoning,Magn.,5500.0,364000,2012,tt1659343,Universal Soldier: Day of Reckoning,Universal Soldier: Day of Reckoning,2012,114.0,"Action,Horror,Mystery",tt1659343,5.1,18206
The Oranges,ATO,366000.0,,2012,tt1313139,The Oranges,The Oranges,2011,90.0,"Comedy,Drama,Romance",tt1313139,5.9,12028
Liberal Arts,IFC,327000.0,,2012,tt1872818,Liberal Arts,Liberal Arts,2012,97.0,"Comedy,Drama,Romance",tt1872818,6.7,34091
Compliance,Magn.,319000.0,,2012,tt1971352,Compliance,Compliance,2012,90.0,"Biography,Crime,Drama",tt1971352,6.4,28703
Back to 1942,CL,313000.0,,2012,tt2113822,Back to 1942,Yi jiu si er,2012,145.0,Drama,tt2113822,6.9,2847
The Flowers of War,WHE,311000.0,,2012,tt1410063,The Flowers of War,Jin ling shi san chai,2011,146.0,"Drama,History,Romance",tt1410063,7.6,45784
Love in the Buff,CL,256000.0,,2012,tt2238839,Love in the Buff,Chun Kiu yi Chi Ming,2012,112.0,"Comedy,Romance",tt2238839,6.9,1507
Lola Versus,FoxS,253000.0,,2012,tt1710417,Lola Versus,Lola Versus,2012,87.0,Comedy,tt1710417,5.5,7966
Keep the Lights On,MBox,246000.0,,2012,tt2011953,Keep the Lights On,Keep the Lights On,2012,101.0,"Drama,Romance",tt2011953,6.3,4984
Gerhard Richter Painting,KL,243000.0,,2012,tt1982113,Gerhard Richter Painting,Gerhard Richter Painting,2011,97.0,Documentary,tt1982113,7.2,600
Trishna,IFC,240000.0,,2012,tt1836987,Trishna,Trishna,2011,117.0,Drama,tt1836987,6.0,2816
Elena,Zeit.,233000.0,,2012,tt1925421,Elena,Elena,2011,109.0,"Crime,Drama,Thriller",tt1925421,7.3,11307
Elena,Zeit.,233000.0,,2012,tt2475154,Elena,Elena,2012,80.0,"Biography,Documentary,Drama",tt2475154,7.7,1235
Elena,Zeit.,233000.0,,2012,tt3747268,Elena,Elena,2014,,"Comedy,Romance",tt3747268,3.1,91
Tezz,Eros,230000.0,,2012,tt1706317,Tezz,Tezz,2012,121.0,"Action,Crime,Thriller",tt1706317,3.9,1951
The Viral Factor,CL,220000.0,,2012,tt2063011,The Viral Factor,Jik zin,2012,122.0,"Action,Drama,Thriller",tt2063011,6.0,2405
Neil Young Journeys,SPC,215000.0,,2012,tt2043931,Neil Young Journeys,Neil Young Journeys,2011,87.0,"Documentary,Music",tt2043931,6.5,653
Tai Chi Zero,Vari.,212000.0,,2012,tt1981080,Tai Chi Zero,Tai ji 1: Cong 0 kai shi,2012,98.0,"Action,Adventure,Drama",tt1981080,6.1,4593
The House I Live In,Abr.,211000.0,,2012,tt2125653,The House I Live In,The House I Live In,2012,108.0,Documentary,tt2125653,7.9,5023
10 Years,Anch.,203000.0,,2012,tt1715873,10 Years,10 Years,2011,100.0,"Comedy,Drama,Romance",tt1715873,6.1,22484
17 Girls,Strand,15100.0,186000,2012,tt1860152,17 Girls,17 filles,2011,86.0,Drama,tt1860152,6.0,2980
Any Day Now,MBox,201000.0,,2012,tt2066176,Any Day Now,Any Day Now,2012,98.0,Drama,tt2066176,7.5,5464
Tere Naal Love Ho Gaya,UTV,178000.0,,2012,tt2130242,Tere Naal Love Ho Gaya,Tere Naal Love Ho Gaya,2012,130.0,"Comedy,Drama,Romance",tt2130242,5.8,3780
Butter,RTWC,105000.0,70700,2012,tt1349451,Butter,Butter,2011,90.0,"Comedy,Drama",tt1349451,6.2,19447
Kill List,IFC,29100.0,143000,2012,tt1788391,Kill List,Kill List,2011,95.0,"Crime,Drama,Horror",tt1788391,6.4,32807
Flying Swords of Dragon Gate,IM,170000.0,,2012,tt1686784,Flying Swords of Dragon Gate,Long men fei jia,2011,122.0,"Action,Adventure",tt1686784,6.0,7295
Joker,UTV,169000.0,,2012,tt1918886,Joker,Joker,2012,104.0,"Comedy,Family,Sci-Fi",tt1918886,2.6,4552
Joker,UTV,169000.0,,2012,tt3002286,Joker,Joker,2013,94.0,"Action,Thriller",tt3002286,5.5,12
Joker,UTV,169000.0,,2012,tt5611648,Joker,Joker,2016,130.0,"Comedy,Drama",tt5611648,8.5,2451
Dark Horse,BM&DH,166000.0,,2012,tt1690455,Dark Horse,Dark Horse,2011,86.0,"Comedy,Drama",tt1690455,5.9,5322
Dark Horse,BM&DH,166000.0,,2012,tt4137902,Dark Horse,Dark Horse,2015,85.0,"Documentary,Drama",tt4137902,7.3,908
Shirin Farhad Ki Toh Nikal Padi,Eros,156000.0,,2012,tt2187972,Shirin Farhad Ki Toh Nikal Padi,Shirin Farhad Ki Toh Nikal Padi,2012,111.0,Romance,tt2187972,4.3,977
Bullhead,Drft.,152000.0,,2012,tt1821593,Bullhead,Rundskop,2011,129.0,"Crime,Drama",tt1821593,7.4,20708
Chakravyuh,Eros,152000.0,,2012,tt2292625,Chakravyuh,Chakravyuh,2012,152.0,"Action,Drama,Thriller",tt2292625,6.9,2838
Luv Shuv Tey Chicken Khurana,UTV,144000.0,,2012,tt2186933,Luv Shuv Tey Chicken Khurana,Luv Shuv Tey Chicken Khurana,2012,140.0,Comedy,tt2186933,6.6,3335
High School,Anch.,139000.0,,2012,tt1247667,High School,High School,2010,99.0,Comedy,tt1247667,5.8,7060
The Loneliest Planet,IFC,130000.0,,2012,tt1695405,The Loneliest Planet,The Loneliest Planet,2011,113.0,Thriller,tt1695405,5.5,3577
"Turn Me On, Dammit!",NYer,126000.0,,2012,tt1650407,"Turn Me On, Dammit!","Få meg på, for faen",2011,76.0,"Comedy,Romance",tt1650407,6.3,8786
God Bless America,Magn.,123000.0,,2012,tt1912398,God Bless America,God Bless America,2011,105.0,"Adventure,Comedy,Crime",tt1912398,7.2,65913
The Woman in the Fifth,ATO,114000.0,,2012,tt1605777,The Woman in the Fifth,La femme du Vème,2011,84.0,"Drama,Mystery,Thriller",tt1605777,5.4,5581
Hello I Must Be Going,Osci.,107000.0,,2012,tt2063666,Hello I Must Be Going,Hello I Must Be Going,2012,95.0,"Comedy,Drama,Romance",tt2063666,6.2,5489
The Magic of Belle Isle,Magn.,102000.0,,2012,tt1839654,The Magic of Belle Isle,The Magic of Belle Isle,2012,109.0,"Comedy,Drama",tt1839654,7.0,16244
"Oslo, August 31st",Strand,101000.0,,2012,tt1736633,"Oslo, August 31st","Oslo, 31. august",2011,95.0,Drama,tt1736633,7.7,17235
Mugamoodi,UTV,101000.0,,2012,tt2367996,Mugamoodi,Mugamoodi,2012,150.0,"Action,Adventure",tt2367996,5.0,835
V/H/S,Magn.,100000.0,,2012,tt2105044,V/H/S,V/H/S,2012,116.0,"Horror,Thriller",tt2105044,5.8,53034
Goodbye First Love,IFC,95000.0,,2012,tt1618447,Goodbye First Love,Un amour de jeunesse,2011,110.0,"Drama,Romance",tt1618447,6.6,4352
The Eye of the Storm,SEG,83600.0,,2012,tt1600207,The Eye of the Storm,The Eye of the Storm,2011,114.0,Drama,tt1600207,6.3,1440
Wagner & Me,FRun,37700.0,41000,2012,tt1683519,Wagner & Me,Wagner & Me,2010,89.0,"Biography,Documentary,History",tt1683519,7.0,283
The Innkeepers,Magn.,78400.0,,2012,tt1594562,The Innkeepers,The Innkeepers,2011,101.0,"Drama,Horror,Mystery",tt1594562,5.5,31089
The Island President,Gold.,76400.0,,2012,tt1990352,The Island President,The Island President,2011,101.0,Documentary,tt1990352,7.3,1115
Detachment,Trib.,72700.0,,2012,tt1683526,Detachment,Detachment,2011,98.0,Drama,tt1683526,7.7,69559
The Green Wave,RF,,70100,2012,tt1667130,The Green Wave,The Green Wave,2010,80.0,Documentary,tt1667130,7.6,290
Attenberg,Strand,24000.0,45900,2012,tt1691323,Attenberg,Attenberg,2010,97.0,Drama,tt1691323,6.2,5462
Vulgaria,CL,59100.0,,2012,tt2266938,Vulgaria,Dai juk hei kek,2012,93.0,Comedy,tt2266938,6.3,1263
The Turin Horse,CGld,56400.0,,2012,tt1316540,The Turin Horse,A torinói ló,2011,155.0,Drama,tt1316540,7.8,13459
Jodi Breakers,Yash,52600.0,,2012,tt2191721,Jodi Breakers,Jodi Breakers,2012,127.0,"Comedy,Musical,Romance",tt2191721,3.5,1051
Painted Skin: The Resurrection,WGUSA,50400.0,,2012,tt2371411,Painted Skin: The Resurrection,Hua pi 2,2012,131.0,"Fantasy,Mystery,Romance",tt2371411,6.3,2898
North Sea Texas,Strand,28300.0,16700,2012,tt1625150,North Sea Texas,"Noordzee, Texas",2011,98.0,"Drama,Romance",tt1625150,7.2,7476
Double Trouble,CL,44800.0,,2012,tt2309048,Double Trouble,Bao dao shuang xiong,2012,87.0,"Action,Comedy",tt2309048,3.6,201
Double Trouble,CL,44800.0,,2012,tt4997196,Double Trouble,Braca po babine linije,2016,90.0,Comedy,tt4997196,5.4,153
Double Trouble,CL,44800.0,,2012,tt6737834,Double Trouble,Tarapaty,2017,85.0,"Adventure,Family",tt6737834,4.6,68
The Fairy,KL,38400.0,,2012,tt1922645,The Fairy,La fée,2011,93.0,"Comedy,Drama",tt1922645,6.1,2201
Hit So Hard,Vari.,34000.0,,2012,tt1796503,Hit So Hard,Hit So Hard,2011,103.0,"Biography,Documentary,Music",tt1796503,6.9,619
The Bay,RAtt.,30700.0,,2012,tt1713476,The Bay,The Bay,2012,84.0,"Horror,Sci-Fi,Thriller",tt1713476,5.6,23408
You've Been Trumped,ICir,29300.0,,2012,tt1943873,You've Been Trumped,You've Been Trumped,2011,79.0,Documentary,tt1943873,7.5,2069
In Another Country,KL,25100.0,,2012,tt1989712,In Another Country,Da-reun na-ra-e-seo,2012,89.0,Drama,tt1989712,6.4,2754
The First Time,Gold.,22800.0,,2012,tt1763303,The First Time,The First Time,2012,95.0,"Comedy,Drama,Romance",tt1763303,6.9,62589
The Day,Anch.,21000.0,,2012,tt1756799,The Day,The Day,2011,87.0,"Action,Drama,Horror",tt1756799,5.2,11732
28 Hotel Rooms,Osci.,18900.0,,2012,tt2124074,28 Hotel Rooms,28 Hotel Rooms,2012,82.0,"Drama,Romance",tt2124074,5.8,2757
Lovely Molly,Imag.,18500.0,,2012,tt1707392,Lovely Molly,Lovely Molly,2011,99.0,"Drama,Horror",tt1707392,5.3,8821
Juan of the Dead,Outs,18000.0,,2012,tt1838571,Juan of the Dead,Juan de los muertos,2011,92.0,"Action,Comedy,Horror",tt1838571,6.5,9158
Little Birds,MNE,17700.0,,2012,tt1623745,Little Birds,Little Birds,2011,94.0,Drama,tt1623745,6.2,4565
Alps,KL,16100.0,,2012,tt1859446,Alps,Alpeis,2011,93.0,Drama,tt1859446,6.4,8505
Patience (After Sebald),CGld,15900.0,,2012,tt2118702,Patience (After Sebald),Patience (After Sebald),2012,86.0,Documentary,tt2118702,6.9,246
Take Me Home,Mont.,15800.0,,2012,tt1261954,Take Me Home,Take Me Home,2011,97.0,"Comedy,Romance",tt1261954,6.8,6922
Take Me Home,Mont.,15800.0,,2012,tt5563194,Take Me Home,Take Me Home,2016,94.0,Horror,tt5563194,5.6,260
Reuniting the Rubins,Mont.,13600.0,,2012,tt1344337,Reuniting the Rubins,Reuniting the Rubins,2010,97.0,"Comedy,Drama,Family",tt1344337,5.3,348
Cirkus Columbia,Strand,3500.0,9500,2012,tt1417067,Cirkus Columbia,Cirkus Columbia,2010,113.0,"Comedy,Drama,Romance",tt1417067,7.3,2336
Grassroots,Gold.,12400.0,,2012,tt1634286,Grassroots,Grassroots,2012,98.0,"Comedy,Drama",tt1634286,5.3,996
Husbands in Goa,UTV,10100.0,,2012,tt2407826,Husbands in Goa,Husbands in Goa,2012,140.0,Comedy,tt2407826,3.6,204
Starry Starry Night,CL,10000.0,,2012,tt2084098,Starry Starry Night,Xing kong,2011,99.0,Drama,tt2084098,6.9,1057
Corpo Celeste,FM,8900.0,,2012,tt1886502,Corpo Celeste,Corpo celeste,2011,99.0,Drama,tt1886502,6.7,912
Dreams of a Life,Strand,8400.0,,2012,tt1819513,Dreams of a Life,Dreams of a Life,2011,95.0,"Biography,Documentary,Drama",tt1819513,6.8,2821
The Babymakers,MNE,7900.0,,2012,tt0835418,The Babymakers,The Babymakers,2012,95.0,Comedy,tt0835418,5.0,8147
Las Acacias,OutF,6000.0,,2012,tt1754078,Las Acacias,Las acacias,2011,82.0,Drama,tt1754078,6.9,2093
The Good Doctor,Magn.,5200.0,,2012,tt1582271,The Good Doctor,The Good Doctor,2011,91.0,"Drama,Thriller",tt1582271,5.5,6006
Sleepless Night,Trib.,3400.0,,2012,tt1683921,Sleepless Night,Nuit blanche,2011,103.0,"Action,Crime,Thriller",tt1683921,6.7,4238
Sleepless Night,Trib.,3400.0,,2012,tt2164088,Sleepless Night,Jam-mot deun-eun bam,2012,66.0,Drama,tt2164088,6.8,96
ATM,IFC,3000.0,,2012,tt1603257,ATM,ATM,2012,90.0,"Horror,Thriller",tt1603257,4.7,21608
About Cherry,IFC,3000.0,,2012,tt1945062,About Cherry,About Cherry,2012,98.0,Drama,tt1945062,4.8,9197
Perfect Sense,IFC,3000.0,,2012,tt1439572,Perfect Sense,Perfect Sense,2011,92.0,"Drama,Romance,Sci-Fi",tt1439572,7.1,51188
Cheerful Weather for the Wedding,IFC,2700.0,,2012,tt1159922,Cheerful Weather for the Wedding,Cheerful Weather for the Wedding,2012,89.0,"Comedy,Drama,Romance",tt1159922,5.6,2048
The Decoy Bride,IFC,800.0,,2012,tt1657299,The Decoy Bride,The Decoy Bride,2011,89.0,"Comedy,Drama,Romance",tt1657299,6.2,10018
Death of a Superhero,Trib.,600.0,,2012,tt1384927,Death of a Superhero,Death of a Superhero,2011,97.0,"Animation,Drama",tt1384927,7.1,3234
Frozen,BV,400700000.0,875700000,2013,tt1323045,Frozen,Frozen,2010,93.0,"Adventure,Drama,Sport",tt1323045,6.2,62311
Frozen,BV,400700000.0,875700000,2013,tt1611845,Frozen,Wai nei chung ching,2010,92.0,"Fantasy,Romance",tt1611845,5.4,75
Frozen,BV,400700000.0,875700000,2013,tt2294629,Frozen,Frozen,2013,102.0,"Adventure,Animation,Comedy",tt2294629,7.5,516998
Iron Man 3,BV,409000000.0,805800000,2013,tt1300854,Iron Man 3,Iron Man Three,2013,130.0,"Action,Adventure,Sci-Fi",tt1300854,7.2,692794
Despicable Me 2,Uni.,368100000.0,602700000,2013,tt1690953,Despicable Me 2,Despicable Me 2,2013,98.0,"Adventure,Animation,Comedy",tt1690953,7.4,344230
The Hobbit: The Desolation of Smaug,WB (NL),258399999.0,700000000,2013,tt1170358,The Hobbit: The Desolation of Smaug,The Hobbit: The Desolation of Smaug,2013,161.0,"Adventure,Fantasy",tt1170358,7.8,565563
The Hunger Games: Catching Fire,LGF,424700000.0,440300000,2013,tt1951264,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,2013,146.0,"Action,Adventure,Sci-Fi",tt1951264,7.5,575455
Fast & Furious 6,Uni.,238700000.0,550000000,2013,tt1905041,Fast & Furious 6,Furious 6,2013,130.0,"Action,Crime,Thriller",tt1905041,7.1,346747
Monsters University,BV,268500000.0,475700000,2013,tt1453405,Monsters University,Monsters University,2013,104.0,"Adventure,Animation,Comedy",tt1453405,7.3,291887
Gravity,WB,274100000.0,449100000,2013,tt1454468,Gravity,Gravity,2013,91.0,"Drama,Sci-Fi,Thriller",tt1454468,7.7,710018
Man of Steel,WB,291000000.0,377000000,2013,tt0770828,Man of Steel,Man of Steel,2013,143.0,"Action,Adventure,Sci-Fi",tt0770828,7.1,647288
Thor: The Dark World,BV,206400000.0,438200000,2013,tt1981115,Thor: The Dark World,Thor: The Dark World,2013,112.0,"Action,Adventure,Fantasy",tt1981115,6.9,540996
The Croods,Fox,187200000.0,400000000,2013,tt0481499,The Croods,The Croods,2013,98.0,"Action,Adventure,Animation",tt0481499,7.2,176699
World War Z,Par.,202400000.0,337600000,2013,tt0816711,World War Z,World War Z,2013,116.0,"Action,Adventure,Horror",tt0816711,7.0,553751
Star Trek Into Darkness,Par.,228800000.0,238600000,2013,tt1408101,Star Trek Into Darkness,Star Trek Into Darkness,2013,132.0,"Action,Adventure,Sci-Fi",tt1408101,7.7,445535
The Wolverine,Fox,132600000.0,282300000,2013,tt1430132,The Wolverine,The Wolverine,2013,126.0,"Action,Adventure,Sci-Fi",tt1430132,6.7,401286
Pacific Rim,WB,101800000.0,309200000,2013,tt1663662,Pacific Rim,Pacific Rim,2013,131.0,"Action,Adventure,Sci-Fi",tt1663662,6.9,443667
The Wolf of Wall Street,Par.,116900000.0,275100000,2013,tt0993846,The Wolf of Wall Street,The Wolf of Wall Street,2013,180.0,"Biography,Crime,Drama",tt0993846,8.2,1035358
G.I. Joe: Retaliation,Par.,122500000.0,253200000,2013,tt1583421,G.I. Joe: Retaliation,G.I. Joe: Retaliation,2013,110.0,"Action,Adventure,Sci-Fi",tt1583421,5.8,165536
The Hangover Part III,WB,112200000.0,249800000,2013,tt1951261,The Hangover Part III,The Hangover Part III,2013,100.0,"Adventure,Comedy,Crime",tt1951261,5.8,270695
Now You See Me,LG/S,117700000.0,234000000,2013,tt1670345,Now You See Me,Now You See Me,2013,115.0,"Crime,Mystery,Thriller",tt1670345,7.3,553156
Now You See Me,LG/S,117700000.0,234000000,2013,tt2221640,Now You See Me,Now You See Me,2012,98.0,"Drama,Horror,Thriller",tt2221640,7.0,237
The Smurfs 2,Sony,71000000.0,276500000,2013,tt2017020,The Smurfs 2,The Smurfs 2,2013,105.0,"Adventure,Animation,Comedy",tt2017020,5.4,34229
The Conjuring,WB (NL),137400000.0,182100000,2013,tt1457767,The Conjuring,The Conjuring,2013,112.0,"Horror,Mystery,Thriller",tt1457767,7.5,397233
A Good Day to Die Hard,Fox,67300000.0,237300000,2013,tt1606378,A Good Day to Die Hard,A Good Day to Die Hard,2013,98.0,"Action,Thriller",tt1606378,5.3,188383
Oblivion,Uni.,89100000.0,197100000,2013,tt1483013,Oblivion,Oblivion,2013,124.0,"Action,Adventure,Sci-Fi",tt1483013,7.0,453966
Oblivion,Uni.,89100000.0,197100000,2013,tt1876409,Oblivion,Oblivion,2011,116.0,Thriller,tt1876409,8.0,8
Elysium,TriS,93100000.0,193100000,2013,tt1535108,Elysium,Elysium,2013,109.0,"Action,Drama,Sci-Fi",tt1535108,6.6,395572
Elysium,TriS,93100000.0,193100000,2013,tt1783264,Elysium,Elysium,2010,,Drama,tt1783264,6.0,6
Turbo,Fox,83000000.0,199500000,2013,tt1860353,Turbo,Turbo,2013,96.0,"Adventure,Animation,Comedy",tt1860353,6.4,74639
